m0:35uM_M0:0_L0:10000 X	m0:35uM_M0:0_L0:10000 Y	m0:28uM_M0:0_L0:10000 X	m0:28uM_M0:0_L0:10000 Y	m0:22.4uM_M0:0_L0:10000 X	m0:22.4uM_M0:0_L0:10000 Y	m0:17.5uM_M0:0_L0:10000 X	m0:17.5uM_M0:0_L0:10000 Y	m0:14uM_M0:0_L0:10000 X	m0:14uM_M0:0_L0:10000 Y	m0:11.2uM_M0:0_L0:10000 X	m0:11.2uM_M0:0_L0:10000 Y	m0:9.1uM_M0:0_L0:10000 X	m0:9.1uM_M0:0_L0:10000 Y	m0:7uM_M0:0_L0:10000 X	m0:7uM_M0:0_L0:10000 Y	m0:5.6uM_M0:0_L0:10000 X	m0:5.6uM_M0:0_L0:10000 Y	m0:4.5uM_M0:0_L0:10000 X	m0:4.5uM_M0:0_L0:10000 Y	m0:3.5uM_M0:0_L0:10000 X	m0:3.5uM_M0:0_L0:10000 Y
								4.2	1.001840072	4.2	0.837240681	4.2	0.717114569	4.2	0.113651902	5.5667	0.223473429	11.667	0.987039225	13.733	0.867824607
								4.2333	1.019929283	4.2333	0.838349509	4.2333	0.513619949	4.2333	0.071592057	5.5667	0.332553638	11.667	1.031151003	13.733	0.980235628
								4.2333	0.991024957	4.2333	0.753651842	4.2333	0.673206477	4.2333	0.085563614	5.5667	0.385284153	11.667	1.026977818	13.733	1.006129329
								4.2333	1.005001364	4.2333	0.846985626	4.2333	0.735502122	4.2333	0.117111625	5.6	0.237162459	11.733	1.019059963	13.8	0.883227955
								4.2667	0.993571199	4.2667	0.85601757	4.2667	0.504469173	4.2667	0.073190094	5.6	0.326907566	11.733	1.033440185	13.8	0.934839337
								4.2667	0.998835873	4.2667	0.772160818	4.2667	0.635385888	4.2667	0.096717157	5.6	0.430927571	11.8	0.991613616	13.867	0.873985946
								4.2667	1.008032494	4.2667	0.851483293	4.2667	0.745403112	4.2667	0.12230121	5.6333	0.261118263	11.8	1.009744839	13.867	0.951052298
								4.3	0.991642559	4.3	0.860925365	4.3	0.514927202	4.3	0.077984205	5.6333	0.329730602	11.867	1.00533679	13.933	0.883227955
								4.3	0.971197248	4.3	0.767954232	4.3	0.652945447	4.3	0.101497248	5.6333	0.47657099	11.867	1.026977818	13.933	0.980235628
								4.3	0.994695523	4.3	0.861977849	4.3	0.746817539	4.3	0.139599825	5.6667	0.254273748	11.933	1.012198376	14	0.892469963
								4.3333	1.009643202	4.3333	0.880556544	4.3333	0.569831855	4.3333	0.084376353	5.6667	0.363607033	12	0.998475203	14	0.996448589
								4.3333	0.9856174	4.3333	0.802448233	4.3333	0.73263883	4.3333	0.106277338	5.6667	0.438982292	12.067	0.996188007	14.067	0.889389294
								4.3333	1.011669849	4.3333	0.877719683	4.3333	0.769448373	4.3333	0.137869964	5.7	0.261118263	12.133	1.016772767	14.067	0.999691182
								4.3667	0.988428158	4.3667	0.871722513	4.3667	0.548915797	4.3667	0.093964575	5.7	0.360783997	12.2	1.007623985	14.133	0.907873311
								4.3667	0.983214042	4.3667	0.785621891	4.3667	0.769448373	4.3667	0.120617608	5.7	0.44972192	12.267	1.000762399	14.133	0.983478221
								4.3667	1.023188142	4.3667	0.880718127	4.3667	0.769108684	4.3667	0.149978995	5.7333	0.302185356	12.333	1.00533679	14.2	0.91403465
								4.4	1.007714561	4.4	0.840312627	4.4	0.568524601	4.4	0.095562612	5.7333	0.372076141	12.4	1.003049594	14.2	0.993205997
								4.4	0.971798088	4.4	0.858816477	4.4	0.796322489	4.4	0.122210972	5.7333	0.436297385			14.267	0.898631303
								4.4333	1.00192864	4.4	0.870223572	4.4	0.785317507	4.4	0.165547748	5.7667	0.285074067			14.267	0.989963405
								4.4333	1.011453506	4.4333	0.916874225	4.4333	0.620814746	4.4333	0.103552797	5.7667	0.372076141			14.333	0.920195989
								4.4667	1.023786564	4.4333	0.884897307	4.4333	0.813295615	4.4333	0.131771152	5.7667	0.463146455			14.333	0.996448589
								4.4667	0.991625797	4.4333	0.884466183	4.4333	0.794772654	4.4333	0.177656779	5.8	0.329563418			14.4	0.895550633
								4.5	0.993428316	4.4667	0.9031324	4.4667	0.615585731	4.4667	0.121131204	5.8	0.400306501			14.4	0.989963405
								4.5333	0.989222438	4.4667	0.894993112	4.4667	0.823196605	4.4667	0.133364515	5.8	0.47657099			14.467	0.920195989
								4.5667	0.988621599	4.4667	0.894960739	4.4667	0.805578537	4.4667	0.186306087	5.8667	0.322718902			14.467	1.009418958
								4.6	0.992226637	4.5	0.888409016	4.5	0.620814746	4.5	0.125925315	5.8667	0.431359897			14.533	0.960780075
								4.6333	1.014457705	4.5	0.905088917	4.5	0.820367751	4.5	0.149298149	5.8667	0.492680432			14.533	0.926357328
								4.6667	1.003041751	4.5	0.890463072	4.5	0.810981478	4.5	0.186306087	5.9333	0.374052768			14.6	0.932518667
								4.7	1.015659384	4.5333	0.904113959	4.5333	0.618200239	4.5333	0.132317463	5.9333	0.411598645			14.6	0.993205997
								4.7333	1.001239232	4.5333	0.907612868	4.5333	0.841584158	4.5333	0.166825146	5.9333	0.519529502			14.667	0.935599337
								4.7667	0.998235033	4.5333	0.897959184	4.5333	0.825839566	4.5333	0.220903317	6	0.391164057			14.667	1.002933774
								4.8	0.991024957	4.5667	0.924726697	4.5667	0.645652565	4.5667	0.137111574	6	0.493466688			14.733	0.932518667
								4.8333	1.006045949	4.5667	0.893310478	4.5667	0.841584158	4.5667	0.174791963	6	0.519529502			14.733	0.993205997
								4.8667	0.998835873	4.5667	0.91520024	4.5667	0.836645449	4.5667	0.226092902	6.0667	0.380897283			14.8	0.932518667
								4.9	1.002440911	4.6	0.92178202	4.6	0.686177427	4.6	0.146699796	6.0667	0.535812228			14.8	1.019146735
										4.6	0.921915258	4.6	0.879773692	4.6	0.18753887	6.0667	0.535638944			14.867	0.951002685
										4.6	0.89571035	4.6	0.859607949	4.6	0.248581102	6.1333	0.398008572			14.867	1.012661551
										4.6333	0.933560728	4.6333	0.679641159	4.6333	0.153091944	6.1333	0.530166156			14.933	0.960244693
										4.6333	0.925280527	4.6333	0.8854314	4.6333	0.200285777	6.1333	0.551748386			14.933	1.019146735
										4.6333	0.91520024	4.6333	0.86230942	4.6333	0.250310963	6.2	0.398008572			15	0.944841346
										4.6667	0.933560728	4.6667	0.674412144	4.6667	0.167474277	6.2	0.530166156			15	1.012661551
										4.6667	0.939582917	4.6667	0.86562942	4.6667	0.205065868	6.2	0.567857828			15.067	1.002933774
										4.6667	0.929442852	4.6667	0.854205008	4.6667	0.264149855	6.2667	0.449342438			15.067	0.957164024
										4.7	0.934542287	4.7	0.658725101	4.7	0.172268388	6.2667	0.547104372			15.133	0.954083354
										4.7	0.926963161	4.7	0.874115983	4.7	0.208252594	6.2667	0.589337084			15.133	1.019146735
										4.7	0.924195574	4.7	0.878518243	4.7	0.271069302	6.3333	0.459609211			15.2	0.999691182
										4.7333	0.953191907	4.7333	0.795986731	4.7333	0.191444832	6.3333	0.552750444			15.2	0.969486702
										4.7333	0.954726625	4.7333	0.861386139	4.7333	0.220999501	6.3333	0.573227642			15.267	0.999691182
										4.7333	0.918198684	4.7333	0.871764567	4.7333	0.29182764	6.4	0.463031468			15.267	0.97872871
										4.7667	0.944357876	4.7667	0.871287129	4.7667	0.189846795	6.4	0.572511695			15.333	1.009418958
										4.7667	0.939582917	4.7667	0.812981028	4.7667	0.232153045	6.4	0.592021991			15.333	0.975648041
										4.7667	0.938438185	4.7667	0.881219714	4.7667	0.29182764	6.4667	0.432231149			15.4	0.97872871
										4.8	0.936505405	4.8	0.827360818	4.8	0.201033054	6.4667	0.592272947			15.467	0.984890049
										4.8	0.949678722	4.8	0.900990099	4.8	0.243306589	6.4667	0.61081634			15.533	0.97872871
										4.8	0.945184685	4.8	0.881219714	4.8	0.317775563	6.5333	0.463031468			15.6	0.969486702
										4.8333	0.920800461	4.8333	0.824746311	4.8333	0.207425202	6.5333	0.609211163			15.667	0.98180938
										4.8333	0.934535015	4.8333	0.89533239	4.8333	0.260833586	6.5333	0.634980502			15.733	0.975648041
										4.8333	0.938438185	4.8333	0.887973391	4.8333	0.324695009	6.6	0.466453726			15.8	0.991051389
										4.8667	0.961044379	4.8667	0.891089109	4.8667	0.204229128	6.6	0.637441523			15.867	0.991051389
										4.8667	0.960615844	4.8667	0.886622655	4.8667	0.268800403	6.6	0.629610688			15.933	0.991051389
										4.8667	0.946683908	4.8667	0.865271173	4.8667	0.328154732	6.6667	0.500676303			16	0.98180938
										4.9	0.944357876	4.9	0.909476662	4.9	0.225003608	6.6667	0.660025811			16.067	0.997212728
										4.9	0.952202673	4.9	0.848276876	4.9	0.287920764	6.6667	0.664514479			16.133	1.006454736
										4.9	0.950431963	4.9	0.894727067	4.9	0.352372793	6.7333	0.497254046			16.2	1.009535406
										4.9333	0.952210348	4.9333	0.827360818	4.9333	0.240983978	6.7333	0.651556703			16.267	1.018777414
										4.9333	0.947996088	4.9333	0.912305516	4.9333	0.294294217	6.7333	0.694048456			16.333	1.000293397
										4.9333	0.953430408	4.9333	0.913637361	4.9333	0.357562378	6.8	0.510943076			16.4	0.997212728
										4.9667	0.957118143	4.9667	0.902404526	4.9667	0.244180052	6.8	0.660025811			16.467	1.021858084
										4.9667	0.978283503	4.9667	0.857427652	4.9667	0.310227851	6.8	0.677939014			16.533	1.003374067
										4.9667	0.96767302	4.9667	0.914988097	4.9667	0.364481824	6.8667	0.524632107			16.6	1.012616075
										5	0.942394758	5	0.896746818	5	0.258562385	6.8667	0.71648653			16.667	1.028019423
										5	0.948837405	5	0.839126101	5	0.313414578	6.8667	0.710157898			16.733	1.006454736
										5	0.948932741	5	0.902831479	5	0.390429747	6.9333	0.538321138			16.8	1.015696745
										5.0333	0.962025938	5.0333	0.908062235	5.0333	0.255366311	6.9333	0.739070818				
										5.0333	0.963139795	5.0333	0.856120398	5.0333	0.334128302	6.9333	0.72626734				
										5.0333	0.946683908	5.0333	0.900130008	5.0333	0.423297116	7	0.545165654				
										5.0667	0.92178202	5.0667	0.840433355	5.0667	0.272944718	7	0.747539926				
										5.0667	0.949678722	5.0667	0.920792079	5.0667	0.350061936	7	0.728952247				
										5.0667	0.954180019	5.0667	0.898779273	5.0667	0.400808916	7.0667	0.582810488				
										5.1	0.963989056	5.1	0.920792079	5.1	0.301709384	7.0667	0.753185998				
										5.1	0.982490088	5.1	0.862656666	5.1	0.38511593	7.0667	0.742376782				
										5.1	0.944435074	5.1	0.909585155	5.1	0.456164485	7.1333	0.541743396				
										5.1333	0.977730881	5.1333	0.836511594	5.1333	0.276140792	7.1333	0.739691875				
										5.1333	0.980807454	5.1333	0.906647808	5.1333	0.372369023	7.1333	0.778593322				
										5.1333	0.957928075	5.1333	0.942002803	5.1333	0.468273516	7.2	0.617033066				
										5.1667	0.966933733	5.1667	0.917963225	5.1667	0.308101532	7.2	0.767301178				
										5.1667	0.95893321	5.1667	0.867885681	5.1667	0.393082747	7.2	0.782650387				
										5.1667	0.963924964	5.1667	0.959562362	5.1667	0.46135407	7.2667	0.589655004				
										5.2	0.970859968	5.2	0.930693069	5.2	0.304905458	7.2667	0.787062429				
										5.2	0.946313454	5.2	0.862656666	5.2	0.383522567	7.2667	0.796074922				
										5.2	0.97441952	5.2	0.936599862	5.2	0.492491577	7.3333	0.644411127				
										5.2333	0.991472707	5.2333	0.86396392	5.2333	0.325679939	7.3333	0.806823681				
										5.2333	0.963981112	5.2333	0.943422914	5.2333	0.402642927	7.3333	0.782650387				
										5.2333	0.986413298	5.2333	0.95145795	5.2333	0.475192962	7.4	0.593077262				
										5.2667	0.972823086	5.2667	0.942008487	5.2667	0.341660309	7.4	0.815292789				
										5.2667	0.963981112	5.2667	0.884879978	5.2667	0.413796471	7.4	0.796074922				
										5.2667	0.959427297	5.2667	0.93119692	5.2667	0.506330469	7.4667	0.623877581				
										5.3	0.989509589	5.3	0.936350778	5.3	0.352846568	7.4667	0.835054041				
										5.3	0.95304399	5.3	0.890108992	5.3	0.415389834	7.4667	0.820239085				
										5.3	0.969172242	5.3	0.956860891	5.3	0.546117285	7.5333	0.617033066				
										5.3333	1.00717765	5.3333	0.934936351	5.3333	0.359238716	7.5333	0.823761897				
										5.3333	0.977442186	5.3333	0.871807442	5.3333	0.432916832	7.5333	0.839033433				
										5.3333	0.963924964	5.3333	0.958211626	5.3333	0.553036731	7.6	0.64098887				
										5.3667	1.002269855	5.3667	0.853505891	5.3667	0.376817123	7.6	0.837877077				
										5.3667	0.990903259	5.3667	0.930693069	5.3667	0.442477012	7.6	0.849773061				
										5.3667	0.977417964	5.3667	0.962263832	5.3667	0.542657562	7.6667	0.644411127				
										5.4	1.006196091	5.4	0.940594059	5.4	0.384807308	7.6667	0.849169221				
										5.4	0.974918234	5.4	0.874421949	5.4	0.458410646	7.6667	0.865882503				
										5.4	0.960176908	5.4	0.959562362	5.4	0.570335346	7.7333	0.651255643				
										5.4333	0.983620235	5.4333	0.946251768	5.4333	0.384807308	7.7333	0.846346185				
										5.4333	1.010253552	5.4333	0.875729202	5.4333	0.458410646	7.7333	0.865882503				
										5.4333	0.982665242	5.4333	0.955510156	5.4333	0.592823546	7.8	0.658100158				
										5.4667	0.98852803	5.4667	0.86396392	5.4667	0.383209271	7.8	0.863284401				
										5.4667	0.986696674	5.4667	0.949080622	5.4667	0.509398274	7.8	0.855142875				
										5.4667	1.003654354	5.4667	0.977121921	5.4667	0.5859041	7.8667	0.6546779				
										5.5	0.987546471	5.5	0.850891384	5.5	0.397591604	7.8667	0.883045653				
										5.5	1.001840381	5.5	0.98019802	5.5	0.504618184	7.8667	0.84171834				
										5.5	0.995408632	5.5	0.981174127	5.5	0.644719392	7.9333	0.692322735				
										5.5333	0.99736206	5.5333	0.871807442	5.5333	0.407179826	7.9333	0.871753509				
										5.5333	0.997633796	5.5333	0.974540311	5.5333	0.507804911	7.9333	0.860512689				
										5.5333	0.986413298	5.5333	0.986577068	5.5333	0.623961053	8	0.723123055				
										5.5667	1.024845711	5.5667	0.975954738	5.5667	0.413571974	8	0.866107437				
										5.5667	0.991744576	5.5667	0.918868572	5.5667	0.522145181	8	0.887361759				
										5.5667	0.970671464	5.5667	0.978472656	5.5667	0.658558284	8.0667	0.706011766				
										5.6	0.994417383	5.6	0.899259768	5.6	0.426356269	8.0667	0.880222617				
										5.6	0.985855357	5.6	0.984441301	5.6	0.549232359	8.0667	0.86856741				
										5.6	0.986413298	5.6	0.981174127	5.6	0.682776345	8.1333	0.702589508				
										5.6333	1.017974798	5.6333	0.978783593	5.6333	0.423160195	8.1333	0.897160832				
										5.6333	1.002681698	5.6333	0.92540484	5.6333	0.552419085	8.1333	0.89541648				
										5.6333	1.009651243	5.6333	0.993330744	5.6333	0.677586761	8.2	0.818946271				
										5.6667	1.022882593	5.6667	0.99009901	5.6667	0.43115038	8.2	0.925391192				
										5.6667	1.004364332	5.6667	0.937170123	5.6667	0.544452268	8.2	0.914210829				
										5.6667	1.004403965	5.6667	0.983875597	5.6667	0.675856899	8.2667	0.771034663				
										5.7	1.014048563	5.7	0.988684583	5.7	0.43115038	8.2667	0.931037264				
										5.7	1.016142772	5.7	0.985226333	5.7	0.579506263	8.2667	0.903471201				
										5.7	0.995408632	5.7	0.958086181	5.7	0.66547773	8.3333	0.791568209				
										5.7333	1.003251414	5.7333	0.99009901	5.7333	0.448728787	8.3333	0.928214228				
										5.7333	1.004364332	5.7333	0.998733686	5.7333	0.59703326	8.3333	0.903471201				
										5.7333	0.999156687	5.7333	0.977694985	5.7333	0.748511083	8.4	0.801834982				
										5.7667	0.976749322	5.7667	0.98019802	5.7667	0.450326824	8.4	0.911276012				
										5.7667	0.996792479	5.7667	0.982524862	5.7667	0.622527074	8.4	0.900786294				
										5.7667	0.998407076	5.7667	1.00122555	5.7667	0.734672191	8.4667	0.822368528				
										5.8	0.993435824	5.8	1.002828854	5.8	0.459915046	8.4667	0.939506372				
										5.8	1.007729601	5.8	0.970368244	5.8	0.630493891	8.4667	0.906156108				
										5.8	1.01414891	5.8	0.972465971	5.8	0.738131914	8.5333	0.829213044				
										5.8667	0.994268527	5.8667	1.004243281	5.8667	0.47909149	8.5333	0.928214228				
										5.8667	1.002155132	5.8667	0.989278539	5.8667	0.660767796	8.5333	0.927635364				
										5.9333	1.010253552	5.8667	0.979002239	5.8667	0.821165268	8.6	0.808679497				
										5.9333	0.995408632	5.9333	1.01980198	5.9333	0.493473823	8.6	0.914099048				
										6	1.009412235	5.9333	0.989278539	5.9333	0.689448336	8.6	0.916895736				
										6	1.025393077	5.9333	0.96854421	5.9333	0.809056237	8.6667	0.839479817				
										6.0667	0.981648771	6	1.004243281	6	0.491875786	8.6667	0.96209066				
										6.0667	1.005153577	6	1.012241039	6	0.730875784	8.6667	0.930320271				
										6.1333	0.995109844	6	0.997303789	6	0.843653468	8.7333	0.866857879				
												6.0667	1.018387553	6.0667	0.506258119	8.7333	0.939506372				
												6.0667	0.981616746	6.0667	0.742029328	8.7333	0.924950457				
												6.0667	1.014942509	6.0667	0.843653468	8.8	0.866857879				
												6.1333	1.007072136	6.1333	0.523836526	8.8	0.939506372				
												6.1333	0.982524862	6.1333	0.765929779	8.8	0.943744806				
												6.1333	0.985538507	6.1333	0.85749236	8.8667	0.846324332				
												6.2	0.997171146	6.2	0.523836526	8.8667	0.945152444				
												6.2	1.006838097	6.2	0.761149689	8.8667	0.930320271				
												6.2	0.999918297	6.2	0.881710421	8.9333	0.887391425				
												6.2667	1.004243281	6.2667	0.632503041	8.9333	0.942329408				
												6.2667	0.973069715	6.2667	0.770709869	8.9333	0.941059899				
												6.2667	1.01560534	6.2667	0.873061114	9	0.877124652				
												6.3333	1.007072136	6.3333	0.65966967	9	0.950798516				
												6.3333	1.010890303	6.3333	0.900738898	9	0.943744806				
												6.3333	1.028677876	6.3333	0.832851041	9.0667	0.863435621				
												6.4	1.032502068	6.4	0.688434336	9.0667	0.970559768				
												6.4	1.014298087	6.4	0.816917407	9.0667	0.981333504				
												6.4667	1.025748392	6.4	0.900738898	9.1333	0.866857879				
												6.4667	1.014298087	6.4667	0.688434336	9.1333	0.97620584				
												6.5333	1.012990833	6.4667	0.883440283	9.1333	0.984018411				
												6.6	1.031292384	6.4667	0.829664314	9.2	0.870280136				
														6.5333	0.698022558	9.2	0.99032102				
														6.5333	0.851971402	9.2	0.957169341				
														6.5333	0.93706599	9.2667	0.897658198				
														6.6	0.712404891	9.2667	0.973382804				
														6.6	0.923227098	9.2667	0.957169341				
														6.6	0.871091762	9.3333	0.904502713				
														6.6667	0.709208817	9.3333	0.995967091				
														6.6667	0.842411221	9.3333	0.997442946				
														6.6667	0.940525713	9.4	0.911347229				
														6.7333	0.720395076	9.4	0.954484434				
														6.7333	0.940525713	9.4	1.007259235				
														6.7333	0.872685126	9.4667	0.92503626				
														6.8	0.741169557	9.4667	0.987497984				
														6.8	0.921497236	9.4667	0.97596369				
														6.8	0.869498399	9.5333	0.931880775				
														6.8667	0.741169557	9.5333	1.012905307				
														6.8667	0.882245306	9.5333	1.016237295				
														6.8667	0.969933359	9.6	0.931880775				
														6.9333	0.750757779	9.6	0.995967091				
														6.9333	0.90295903	9.6	0.989388225				
														6.9333	0.978582667	9.6667	0.942147548				
														7	0.766738149	9.6667	0.97620584				
														7	0.945715298	9.6667	0.986703318				
														7	0.896585576	9.7333	0.93872529				
														7.0667	0.768336186	9.7333	1.007259235				
														7.0667	0.973393082	9.7333	1.008182574				
														7.0667	0.90295903	9.8	0.959258837				
														7.1333	0.765140112	9.8	0.993144055				
														7.1333	0.964743775	9.8	0.970593876				
														7.1333	0.90295903	9.8667	0.935303033				
														7.2	0.784316556	9.8667	1.007259235				
														7.2	0.909332484	9.8667	0.981333504				
														7.2	1.001070867	9.9333	0.962681094				
														7.2667	0.797100852	9.9333	1.010082271				
														7.2667	0.999341005	9.9333	1.024292016				
														7.2667	0.931639571	10	0.952414321				
														7.3333	0.782718519	10	0.99032102				
														7.3333	0.961913475	10	1.008182574				
														7.3333	1.042587543	10.067	0.952414321				
														7.4	0.774728334	10.067	1.015728343				
														7.4	0.930046208	10.067	1.013552388				
														7.4	1.028748651	10.133	0.93872529				
														7.4667	0.817875332	10.133	0.995967091				
														7.4667	1.013179897	10.133	0.992073132				
														7.4667	0.941199751	10.2	0.959258837				
														7.5333	0.806689074	10.2	1.024197451				
														7.5333	0.91251921	10.2	0.989388225				
														7.5333	1.042587543	10.267	0.955836579				
														7.6	0.825865517	10.267	1.032666559				
														7.6	0.934826298	10.267	1.000127853				
														7.6	1.028748651	10.333	0.972947868				
														7.6667	0.843443924	10.333	1.015728343				
														7.6667	1.042587543	10.333	1.026976923				
														7.6667	0.969880292	10.4	0.966103352				
														7.7333	0.817875332	10.4	1.010867481				
														7.7333	1.033938236	10.467	0.96952561				
														7.7333	0.968286929	10.467	1.048456178				
														7.8	0.848238035	10.533	0.996903672				
														7.8	1.042587543	10.533	1.010867481				
														7.8	0.966693565	10.6	0.990059156				
														7.8667	0.896179145	10.6	0.992073132				
														7.8667	0.953946658	10.667	1.003748187				
														7.8667	1.035668097	10.667	0.992073132				
														7.9333	0.886590923	10.733	0.959258837				
														7.9333	1.01663962	10.8	0.976370125				
														7.9333	0.99218738	10.867	0.986636898				
														8	0.889786997	10.933	1.020859476				
														8	0.977847109	11	0.996903672				
														8.0667	0.924943811	11.067	0.990059156				
														8.0667	0.984220563	11.133	1.007170445				
														8.1333	0.931335959	11.2	1.017437218				
														8.1333	1.00652765	11.267	0.993481414				
														8.2	0.940924181	11.333	0.993481414				
														8.2	0.990594016	11.4	1.007170445				
														8.2667	0.940924181	11.467	1.000325929				
														8.2667	0.993780743	11.533	1.007170445				
														8.3333	0.947316329	11.6	1.01401496				
														8.3333	1.00652765	11.667	0.979792383				
														8.4	0.948914366	11.733	1.000325929				
														8.4	0.989000653	11.8	1.01401496				
														8.4667	0.955306514	11.867	1.037970764				
														8.4667	1.003340923						
														8.5333	0.964894736						
														8.5333	1.01130774						
														8.6	0.950512403						
														8.6	1.008121013						
														8.6667	0.955306514						
														8.6667	1.017681194						
														8.7333	0.982473143						
														8.7333	1.01608783						
														8.8	0.966492773						
														8.8	0.99218738						
														8.8667	0.987267254						
														8.8667	1.008121013						
														8.9333	0.987267254						
														8.9333	1.00652765						
														9	0.974482958						
														9	0.989000653						
														9.0667	0.96809081						
														9.0667	1.000154196						
														9.1333	0.963296699						
														9.1333	0.99218738						
														9.2	0.985669217						
														9.2	1.004934287						
														9.2667	1.004845661						
														9.2667	1.00652765						
														9.3333	0.977847109						
														9.3333	0.988865291						
														9.4	1.00005155						
														9.4	1.01608783						
														9.4667	0.977679032						
														9.4667	1.012901104						
														9.5333	0.987267254						
														9.5333	1.014494467						
														9.6	0.985669217						
														9.6	1.025648011						
														9.6667	1.004845661						
														9.6667	1.00174756						
														9.7333	0.992061365						
														9.7333	1.009714377						
														9.8	1.003247624						
														9.8667	0.995257439						
														9.9333	0.987267254						
														10	0.993659402						
														10.067	1.003247624						
														10.133	1.00005155						
														10.2	1.008041735						
														10.267	1.012835846						
														10.333	1.017629956						
														10.4	1.011237809						
														10.467	1.022424067						
														10.533	1.027218178						
														10.6	1.028816215						
														10.667	1.00005155						
														10.733	1.028816215						
														10.8	1.014433883						
														10.867	0.998453513						
														10.933	1.006443698						
